created_date,total_supply,total_sales,average_price,max_price,floor_price,holders,buyers,sellers,liquidity,marketcap,total_transfers,avg_community_sentiment,volume
2022-07-04T18:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,215.7912845,7.39E+23
2022-07-04T16:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,215.7912845,7.39E+23
2022-07-04T14:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,203.8846416,7.39E+23
2022-07-04T12:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,203.8846416,7.39E+23
2022-07-04T10:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,183.894787,7.39E+23
2022-07-04T08:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,169.0147528,7.39E+23
2022-07-04T06:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,169.0147528,7.39E+23
2022-07-04T04:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,146.6329987,7.39E+23
2022-07-04T02:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,124.9104009,7.39E+23
2022-07-04T00:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,124.9104009,7.39E+23
2022-07-03T22:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,114.5865769,7.39E+23
2022-07-03T20:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,93.24025561,7.39E+23
2022-07-03T18:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,93.24025561,7.39E+23
2022-07-03T16:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,66.16954126,7.39E+23
2022-07-03T14:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,33.22912756,7.39E+23
2022-07-03T12:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,33.22912756,7.39E+23
2022-07-03T10:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,33.17818064,7.39E+23
2022-07-03T08:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,33.20685141,7.39E+23
2022-07-03T06:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,33.20685141,7.39E+23
2022-07-03T04:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,32.31848532,7.39E+23
2022-07-03T02:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,32.15713406,7.39E+23
2022-07-03T00:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,32.15713406,7.39E+23
2022-07-02T22:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,31.99166961,7.39E+23
2022-07-02T20:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,32.17990221,7.39E+23
2022-07-02T18:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,32.17990221,7.39E+23
2022-07-02T16:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,32.08950834,7.39E+23
2022-07-02T14:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,31.69223102,7.39E+23
2022-07-02T12:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,31.69223102,7.39E+23
2022-07-02T10:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,31.20080484,7.39E+23
2022-07-02T08:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,31.1632793,7.39E+23
2022-07-02T06:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77191,31.1632793,7.39E+23
2022-07-02T04:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77190,31.25416891,7.39E+23
2022-07-02T02:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21565,10647,8125,267,2.77E+23,77185,31.55230191,7.39E+23
2022-07-02T00:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21563,10647,8125,267,2.77E+23,77179,31.55230191,7.39E+23
2022-07-01T22:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21561,10647,8125,267,2.77E+23,77174,31.10078436,7.39E+23
2022-07-01T20:55:10.216Z,10000,26700,2.7678E+19,1.6E+17,1.6E+17,21559,10647,8125,267,2.77E+23,77169,31.54277316,7.39E+23
2022-07-01T18:55:10.216Z,10000,26698,2.76706E+19,1.6E+17,1.6E+17,21558,10645,8125,266.98,2.77E+23,77162,31.54277316,7.39E+23
2022-07-01T16:55:10.216Z,10000,26698,2.76706E+19,1.6E+17,1.6E+17,21557,10645,8125,266.98,2.77E+23,77155,30.98259928,7.39E+23
2022-07-01T14:55:10.216Z,10000,26697,2.7668E+19,1.6E+17,1.6E+17,21554,10644,8124,266.97,2.77E+23,77151,30.34731136,7.39E+23
2022-07-01T12:55:10.216Z,10000,26696,2.76655E+19,1.6E+17,1.6E+17,21554,10643,8123,266.96,2.77E+23,77146,30.34731136,7.39E+23
2022-07-01T10:55:10.216Z,10000,26696,2.76655E+19,1.6E+17,1.6E+17,21554,10643,8123,266.96,2.77E+23,77140,27.45751123,7.39E+23
2022-07-01T08:55:10.216Z,10000,26693,2.76565E+19,1.6E+17,1.6E+17,21553,10640,8120,266.93,2.77E+23,77138,24.32422685,7.38E+23
2022-07-01T06:55:10.216Z,10000,26693,2.76565E+19,1.6E+17,1.6E+17,21549,10640,8120,266.93,2.77E+23,77129,24.32422685,7.38E+23
2022-07-01T04:55:10.216Z,10000,26693,2.76565E+19,1.6E+17,1.6E+17,21549,10640,8120,266.93,2.77E+23,77127,24.37771674,7.38E+23
2022-07-01T02:55:10.216Z,10000,26691,2.76513E+19,1.6E+17,1.6E+17,21548,10639,8118,266.91,2.77E+23,77125,24.46343906,7.38E+23
2022-07-01T00:55:10.216Z,10000,26689,2.76462E+19,1.6E+17,1.6E+17,21543,10637,8117,266.89,2.76E+23,77115,24.46343906,7.38E+23
2022-06-30T22:55:10.216Z,10000,26689,2.76462E+19,1.6E+17,1.6E+17,21542,10637,8117,266.89,2.76E+23,77114,24.05138839,7.38E+23
2022-06-30T20:55:10.216Z,10000,26688,2.76434E+19,1.6E+17,1.6E+17,21542,10636,8117,266.88,2.76E+23,77111,24.21349981,7.38E+23
2022-06-30T18:55:10.216Z,10000,26686,2.7638E+19,1.6E+17,1.6E+17,21540,10634,8116,266.86,2.76E+23,77106,24.21349981,7.38E+23
2022-06-30T16:55:10.216Z,10000,26685,2.76353E+19,1.6E+17,1.6E+17,21540,10633,8115,266.85,2.76E+23,77100,22.05282194,7.37E+23
2022-06-30T14:55:10.216Z,10000,26683,2.76296E+19,1.6E+17,1.6E+17,21538,10631,8113,266.83,2.76E+23,77091,21.64846303,7.37E+23
2022-06-30T12:55:10.216Z,10000,26683,2.76296E+19,1.6E+17,1.6E+17,21538,10631,8113,266.83,2.76E+23,77065,21.64846303,7.37E+23
2022-06-30T10:55:10.216Z,10000,26682,2.76265E+19,1.6E+17,1.6E+17,21538,10630,8113,266.82,2.76E+23,77065,22.03970258,7.37E+23
2022-06-30T08:55:10.216Z,10000,26682,2.76265E+19,1.6E+17,1.6E+17,21537,10630,8113,266.82,2.76E+23,77049,21.82168771,7.37E+23
2022-06-30T06:55:10.216Z,10000,26681,2.76276E+19,1.6E+17,1.6E+17,21537,10630,8113,266.81,2.76E+23,77047,21.82168771,7.37E+23
2022-06-30T04:55:10.216Z,10000,26680,2.76254E+19,1.6E+17,1.6E+17,21534,10629,8112,266.8,2.76E+23,77033,19.6320117,7.37E+23
2022-06-30T02:55:10.216Z,10000,26679,2.76225E+19,1.6E+17,1.6E+17,21527,10629,8112,266.79,2.76E+23,77017,19.9034871,7.37E+23
2022-06-30T00:55:10.216Z,10000,26679,2.76225E+19,1.6E+17,1.6E+17,21524,10629,8112,266.79,2.76E+23,77011,19.9034871,7.37E+23
2022-06-29T22:55:10.216Z,10000,26679,2.76225E+19,1.6E+17,1.6E+17,21522,10629,8112,266.79,2.76E+23,77009,19.88329497,7.37E+23
2022-06-29T20:55:10.216Z,10000,26679,2.76225E+19,1.6E+17,1.6E+17,21521,10629,8112,266.79,2.76E+23,76993,20.08537591,7.37E+23
2022-06-29T18:55:10.216Z,10000,26679,2.76225E+19,1.6E+17,1.6E+17,21520,10629,8112,266.79,2.76E+23,76988,20.08537591,7.37E+23
2022-06-29T16:55:10.216Z,10000,26678,2.76198E+19,1.6E+17,1.6E+17,21519,10628,8112,266.78,2.76E+23,76984,19.9027343,7.37E+23
2022-06-29T14:55:10.216Z,10000,26677,2.76208E+19,1.6E+17,1.6E+17,21519,10628,8112,266.77,2.76E+23,76980,19.53864389,7.37E+23
2022-06-29T12:55:10.216Z,10000,26677,2.76208E+19,1.6E+17,1.6E+17,21517,10628,8112,266.77,2.76E+23,76978,19.53864389,7.37E+23
2022-06-29T10:55:10.216Z,10000,26676,2.7618E+19,1.6E+17,1.6E+17,21516,10627,8111,266.76,2.76E+23,76976,19.31084727,7.37E+23
2022-06-29T08:55:10.216Z,10000,26676,2.7618E+19,1.6E+17,1.6E+17,21515,10627,8111,266.76,2.76E+23,76965,18.73975667,7.37E+23
2022-06-29T06:55:10.216Z,10000,26675,2.76156E+19,1.6E+17,1.6E+17,21515,10626,8110,266.75,2.76E+23,76964,18.73975667,7.37E+23
2022-06-29T04:55:10.216Z,10000,26674,2.76166E+19,1.6E+17,1.6E+17,21514,10625,8109,266.74,2.76E+23,76958,18.27188331,7.37E+23
2022-06-29T02:55:10.216Z,10000,26674,2.76166E+19,1.6E+17,1.6E+17,21512,10625,8109,266.74,2.76E+23,76937,16.3946272,7.37E+23
2022-06-29T00:55:10.216Z,10000,26674,2.76166E+19,1.6E+17,1.6E+17,21510,10625,8109,266.74,2.76E+23,76931,16.3946272,7.37E+23
2022-06-28T22:55:10.216Z,10000,26673,2.7614E+19,1.6E+17,1.6E+17,21506,10624,8108,266.73,2.76E+23,76922,14.15173632,7.37E+23
2022-06-28T20:55:10.216Z,10000,26673,2.7614E+19,1.6E+17,1.6E+17,21505,10624,8108,266.73,2.76E+23,76920,11.13306895,7.37E+23
2022-06-28T18:55:10.216Z,10000,26673,2.7614E+19,1.6E+17,1.6E+17,21504,10624,8108,266.73,2.76E+23,76910,11.13306895,7.37E+23
2022-06-28T16:55:10.216Z,10000,26672,2.76116E+19,1.6E+17,1.6E+17,21503,10624,8108,266.72,2.76E+23,76890,11.31561263,7.36E+23
2022-06-28T14:55:10.216Z,10000,26672,2.76116E+19,1.6E+17,1.6E+17,21501,10624,8108,266.72,2.76E+23,76867,12.06184219,7.36E+23
2022-06-28T12:55:10.216Z,10000,26672,2.76116E+19,1.6E+17,1.6E+17,21501,10624,8108,266.72,2.76E+23,76861,12.06184219,7.36E+23
2022-06-28T10:55:10.216Z,10000,26671,2.76091E+19,1.6E+17,1.6E+17,21499,10624,8107,266.71,2.76E+23,76858,9.853802462,7.36E+23
2022-06-28T08:55:10.216Z,10000,26670,2.76064E+19,1.6E+17,1.6E+17,21498,10623,8106,266.7,2.76E+23,76855,9.759820645,7.36E+23
2022-06-28T06:55:10.216Z,10000,26670,2.76064E+19,1.6E+17,1.6E+17,21498,10623,8106,266.7,2.76E+23,76855,9.759820645,7.36E+23
2022-06-28T04:55:10.216Z,10000,26669,2.76026E+19,1.6E+17,1.6E+17,21498,10622,8105,266.69,2.76E+23,76855,9.052309879,7.36E+23
2022-06-28T02:55:10.216Z,10000,26667,2.75949E+19,1.6E+17,1.6E+17,21498,10620,8105,266.67,2.76E+23,76848,11.1141791,7.36E+23
2022-06-28T00:55:10.216Z,10000,26667,2.75949E+19,1.6E+17,1.6E+17,21497,10620,8105,266.67,2.76E+23,76819,11.1141791,7.36E+23
2022-06-27T22:55:10.216Z,10000,26667,2.75949E+19,1.6E+17,1.6E+17,21494,10620,8105,266.67,2.76E+23,76811,14.32835821,7.36E+23
2022-06-27T20:55:10.216Z,10000,26666,2.75916E+19,1.6E+17,1.6E+17,21493,10619,8104,266.66,2.76E+23,76806,,7.36E+23
2022-06-27T18:55:10.216Z,10000,26666,2.75916E+19,1.6E+17,1.6E+17,21492,10619,8104,266.66,2.76E+23,76799,,7.36E+23
2022-06-27T16:55:10.216Z,10000,26666,2.75916E+19,1.6E+17,1.6E+17,21489,10619,8104,266.66,2.76E+23,76795,,7.36E+23
2022-06-27T14:55:10.216Z,10000,26666,2.75916E+19,1.6E+17,1.6E+17,21485,10619,8104,266.66,2.76E+23,76781,,7.36E+23
2022-06-27T12:55:10.216Z,10000,26665,2.75889E+19,1.6E+17,1.6E+17,21484,10619,8103,266.65,2.76E+23,76776,,7.36E+23
2022-06-27T10:55:10.216Z,10000,26664,2.75865E+19,1.6E+17,1.6E+17,21483,10618,8103,266.64,2.76E+23,76771,,7.36E+23
2022-06-27T08:55:10.216Z,10000,26661,2.7578E+19,1.6E+17,1.6E+17,21481,10616,8102,266.61,2.76E+23,76767,,7.35E+23
2022-06-27T06:55:10.216Z,10000,26660,2.75756E+19,1.6E+17,1.6E+17,21480,10615,8102,266.6,2.76E+23,76763,,7.35E+23
2022-06-27T04:55:10.216Z,10000,26658,2.75692E+19,1.6E+17,1.6E+17,21478,10613,8101,266.58,2.76E+23,76748,,7.35E+23
2022-06-27T02:55:10.216Z,10000,26658,2.75692E+19,1.6E+17,1.6E+17,21478,10613,8101,266.58,2.76E+23,76741,,7.35E+23
2022-06-27T00:55:10.216Z,10000,26656,2.75641E+19,1.6E+17,1.6E+17,21478,10612,8100,266.56,2.76E+23,76735,,7.35E+23
2022-06-26T22:55:10.216Z,10000,26656,2.75641E+19,1.6E+17,1.6E+17,21476,10612,8100,266.56,2.76E+23,76728,,7.35E+23
2022-06-26T20:55:10.216Z,10000,26655,2.75612E+19,1.6E+17,1.6E+17,21475,10611,8099,266.55,2.76E+23,76720,,7.35E+23
2022-06-26T18:55:10.216Z,10000,26655,2.75612E+19,1.6E+17,1.6E+17,21474,10611,8099,266.55,2.76E+23,76715,,7.35E+23
2022-06-26T16:55:10.216Z,10000,26654,2.75587E+19,1.6E+17,1.6E+17,21470,10610,8099,266.54,2.76E+23,76698,,7.35E+23
2022-06-26T14:55:10.216Z,10000,26652,2.75526E+19,1.6E+17,1.6E+17,21469,10608,8099,266.52,2.76E+23,76696,,7.34E+23
2022-06-26T12:55:10.216Z,10000,26651,2.75536E+19,1.6E+17,1.6E+17,21467,10607,8098,266.51,2.76E+23,76689,,7.34E+23
2022-06-26T10:55:10.216Z,10000,26648,2.75435E+19,1.6E+17,1.6E+17,21376,10606,8096,266.48,2.75E+23,76333,,7.34E+23
2022-06-26T08:55:10.216Z,10000,26647,2.75413E+19,1.6E+17,1.6E+17,21375,10606,8096,266.47,2.75E+23,76332,,7.34E+23
2022-06-26T06:55:10.216Z,10000,26645,2.75343E+19,1.6E+17,1.6E+17,21374,10606,8095,266.45,2.75E+23,76330,,7.34E+23
2022-06-26T04:55:10.216Z,10000,26644,2.75319E+19,1.6E+17,1.6E+17,21372,10605,8094,266.44,2.75E+23,76321,,7.34E+23
2022-06-26T02:55:10.216Z,10000,26643,2.75293E+19,1.6E+17,1.6E+17,21369,10604,8093,266.43,2.75E+23,76293,,7.33E+23
2022-06-26T00:55:10.216Z,10000,26642,2.75268E+19,1.6E+17,1.6E+17,21368,10603,8092,266.42,2.75E+23,76290,,7.33E+23
2022-06-25T22:55:10.216Z,10000,26641,2.75241E+19,1.6E+17,1.6E+17,21367,10603,8092,266.41,2.75E+23,76288,,7.33E+23
2022-06-25T20:55:10.216Z,10000,26640,2.75213E+19,1.6E+17,1.6E+17,21366,10602,8091,266.4,2.75E+23,76265,,7.33E+23
2022-06-25T18:55:10.216Z,10000,26640,2.75213E+19,1.6E+17,1.6E+17,21365,10602,8091,266.4,2.75E+23,76263,,7.33E+23
2022-06-25T16:55:10.216Z,10000,26639,2.75184E+19,1.6E+17,1.6E+17,21363,10602,8091,266.39,2.75E+23,76254,,7.33E+23
2022-06-25T14:55:10.216Z,10000,26639,2.75184E+19,1.6E+17,1.6E+17,21362,10602,8091,266.39,2.75E+23,76251,,7.33E+23
2022-06-25T12:55:10.216Z,10000,26639,2.75184E+19,1.6E+17,1.6E+17,21362,10602,8091,266.39,2.75E+23,76250,,7.33E+23
2022-06-25T10:55:10.216Z,10000,26636,2.75094E+19,1.6E+17,1.6E+17,21362,10600,8090,266.36,2.75E+23,76249,,7.33E+23
2022-06-25T08:55:10.216Z,10000,26636,2.75094E+19,1.6E+17,1.6E+17,21360,10600,8090,266.36,2.75E+23,76246,,7.33E+23
2022-06-25T06:55:10.216Z,10000,26636,2.75094E+19,1.6E+17,1.6E+17,21357,10600,8090,266.36,2.75E+23,76240,,7.33E+23
2022-06-25T04:55:10.216Z,10000,26636,2.75094E+19,1.6E+17,1.6E+17,21357,10600,8090,266.36,2.75E+23,76239,,7.33E+23
2022-06-25T02:55:10.216Z,10000,26635,2.75069E+19,1.6E+17,1.6E+17,21356,10599,8089,266.35,2.75E+23,76238,,7.33E+23
2022-06-25T00:55:10.216Z,10000,26632,2.74981E+19,1.6E+17,1.6E+17,21356,10597,8087,266.32,2.75E+23,76237,,7.32E+23
2022-06-24T22:55:10.216Z,10000,26632,2.74981E+19,1.6E+17,1.6E+17,21356,10597,8087,266.32,2.75E+23,76228,,7.32E+23
2022-06-24T20:55:10.216Z,10000,26631,2.74954E+19,1.6E+17,1.6E+17,21354,10596,8087,266.31,2.75E+23,76223,,7.32E+23
2022-06-24T18:55:10.216Z,10000,26631,2.74954E+19,1.6E+17,1.6E+17,21354,10596,8087,266.31,2.75E+23,76211,,7.32E+23
2022-06-24T16:55:10.216Z,10000,26630,2.74933E+19,1.6E+17,1.6E+17,21353,10596,8086,266.3,2.75E+23,76202,,7.32E+23
2022-06-24T14:55:10.216Z,10000,26630,2.74933E+19,1.6E+17,1.6E+17,21351,10596,8086,266.3,2.75E+23,76196,,7.32E+23
2022-06-24T12:55:10.216Z,10000,26630,2.74933E+19,1.6E+17,1.6E+17,21348,10596,8086,266.3,2.75E+23,76190,,7.32E+23
2022-06-24T10:55:10.216Z,10000,26629,2.74907E+19,1.6E+17,1.6E+17,21347,10595,8086,266.29,2.75E+23,76188,,7.32E+23
2022-06-24T08:55:10.216Z,10000,26628,2.74881E+19,1.6E+17,1.6E+17,21347,10594,8086,266.28,2.75E+23,76187,,7.32E+23
2022-06-24T06:55:10.216Z,10000,26628,2.74881E+19,1.6E+17,1.6E+17,21347,10594,8086,266.28,2.75E+23,76186,,7.32E+23
2022-06-24T04:55:10.216Z,10000,26627,2.74857E+19,1.6E+17,1.6E+17,21343,10593,8086,266.27,2.75E+23,76176,,7.32E+23
2022-06-24T02:55:10.216Z,10000,26627,2.74857E+19,1.6E+17,1.6E+17,21342,10593,8086,266.27,2.75E+23,76149,,7.32E+23
2022-06-24T00:55:10.216Z,10000,26626,2.7483E+19,1.6E+17,1.6E+17,21341,10593,8085,266.26,2.75E+23,76148,,7.32E+23
2022-06-23T22:55:10.216Z,10000,26624,2.74783E+19,1.6E+17,1.6E+17,21341,10591,8083,266.24,2.75E+23,76146,,7.32E+23
2022-06-23T20:55:10.216Z,10000,26624,2.74783E+19,1.6E+17,1.6E+17,21338,10591,8083,266.24,2.75E+23,76137,,7.32E+23
2022-06-23T18:55:10.216Z,10000,26624,2.74783E+19,1.6E+17,1.6E+17,21337,10591,8083,266.24,2.75E+23,76128,,7.32E+23
2022-06-23T16:55:10.216Z,10000,26624,2.74783E+19,1.6E+17,1.6E+17,21334,10591,8083,266.24,2.75E+23,76124,,7.32E+23
2022-06-23T14:55:10.216Z,10000,26624,2.74783E+19,1.6E+17,1.6E+17,21332,10591,8083,266.24,2.75E+23,76117,,7.32E+23
2022-06-23T12:55:10.216Z,10000,26623,2.74759E+19,1.6E+17,1.6E+17,21331,10590,8082,266.23,2.75E+23,76109,,7.31E+23
2022-06-23T10:55:10.216Z,10000,26622,2.74735E+19,1.6E+17,1.6E+17,21331,10590,8082,266.22,2.75E+23,76107,,7.31E+23
2022-06-23T08:55:10.216Z,10000,26620,2.74672E+19,1.6E+17,1.6E+17,21330,10588,8081,266.2,2.75E+23,76106,,7.31E+23
2022-06-23T06:55:10.216Z,10000,26620,2.74672E+19,1.6E+17,1.6E+17,21329,10588,8081,266.2,2.75E+23,76105,,7.31E+23
2022-06-23T04:55:10.216Z,10000,26620,2.74672E+19,1.6E+17,1.6E+17,21328,10588,8081,266.2,2.75E+23,76088,,7.31E+23
2022-06-23T02:55:10.216Z,10000,26620,2.74672E+19,1.6E+17,1.6E+17,21327,10588,8081,266.2,2.75E+23,76086,,7.31E+23
2022-06-23T00:55:10.216Z,10000,26620,2.74672E+19,1.6E+17,1.6E+17,21327,10588,8081,266.2,2.75E+23,76084,,7.31E+23
2022-06-22T22:55:10.216Z,10000,26618,2.7463E+19,1.6E+17,1.6E+17,21326,10588,8080,266.18,2.75E+23,76078,,7.31E+23
2022-06-22T20:55:10.216Z,10000,26618,2.7463E+19,1.6E+17,1.6E+17,21325,10588,8080,266.18,2.75E+23,76074,,7.31E+23
2022-06-22T18:55:10.216Z,10000,26618,2.7463E+19,1.6E+17,1.6E+17,21323,10588,8080,266.18,2.75E+23,76066,,7.31E+23
2022-06-22T16:55:10.216Z,10000,26614,2.74528E+19,1.6E+17,1.6E+17,21321,10587,8079,266.14,2.75E+23,76060,,7.31E+23
2022-06-22T14:55:10.216Z,10000,26614,2.74528E+19,1.6E+17,1.6E+17,21319,10587,8079,266.14,2.75E+23,76049,,7.31E+23
2022-06-22T12:55:10.216Z,10000,26613,2.74506E+19,1.6E+17,1.6E+17,21316,10587,8078,266.13,2.75E+23,76046,,7.31E+23
2022-06-22T10:55:10.216Z,10000,26612,2.74483E+19,1.6E+17,1.6E+17,21314,10587,8077,266.12,2.74E+23,76043,,7.30E+23
2022-06-22T08:55:10.216Z,10000,26606,2.74339E+19,1.6E+17,1.6E+17,21314,10583,8073,266.06,2.74E+23,76040,,7.30E+23
2022-06-22T06:55:10.216Z,10000,26605,2.74317E+19,1.6E+17,1.6E+17,21314,10582,8072,266.05,2.74E+23,76039,,7.30E+23
2022-06-22T04:55:10.216Z,10000,26605,2.74317E+19,1.6E+17,1.6E+17,21313,10582,8072,266.05,2.74E+23,76029,,7.30E+23
2022-06-22T02:55:10.216Z,10000,26604,2.74297E+19,1.6E+17,1.6E+17,21312,10581,8071,266.04,2.74E+23,76023,,7.30E+23
2022-06-22T00:55:10.216Z,10000,26604,2.74297E+19,1.6E+17,1.6E+17,21311,10581,8071,266.04,2.74E+23,76016,,7.30E+23
2022-06-21T22:55:10.216Z,10000,26604,2.74297E+19,1.6E+17,1.6E+17,21309,10581,8071,266.04,2.74E+23,76011,,7.30E+23
2022-06-21T20:55:10.216Z,10000,26604,2.74297E+19,1.6E+17,1.6E+17,21307,10581,8071,266.04,2.74E+23,76004,,7.30E+23
2022-06-21T18:55:10.216Z,10000,26603,2.74275E+19,1.6E+17,1.6E+17,21307,10580,8070,266.03,2.74E+23,76004,,7.30E+23
2022-06-21T16:55:10.216Z,10000,26602,2.74252E+19,1.6E+17,1.6E+17,21306,10579,8069,266.02,2.74E+23,76001,,7.30E+23
2022-06-21T14:55:10.216Z,10000,26602,2.74252E+19,1.6E+17,1.6E+17,21304,10579,8069,266.02,2.74E+23,75985,,7.30E+23
2022-06-21T12:55:10.216Z,10000,26602,2.74252E+19,1.6E+17,1.6E+17,21301,10579,8069,266.02,2.74E+23,75974,,7.30E+23
2022-06-21T10:55:10.216Z,10000,26601,2.74231E+19,1.6E+17,1.6E+17,21300,10578,8068,266.01,2.74E+23,75972,,7.29E+23
2022-06-21T08:55:10.216Z,10000,26593,2.74061E+19,1.6E+17,1.6E+17,21300,10577,8067,265.93,2.74E+23,75971,,7.29E+23
2022-06-21T06:55:10.216Z,10000,26592,2.74023E+19,1.6E+17,1.6E+17,21299,10576,8067,265.92,2.74E+23,75968,,7.29E+23
2022-06-21T04:55:10.216Z,10000,26592,2.74023E+19,1.6E+17,1.6E+17,21298,10576,8067,265.92,2.74E+23,75963,,7.29E+23
2022-06-21T02:55:10.216Z,10000,26590,2.73973E+19,1.6E+17,1.6E+17,21297,10574,8065,265.9,2.74E+23,75960,,7.28E+23
2022-06-21T00:55:10.216Z,10000,26589,2.73945E+19,1.6E+17,1.6E+17,21296,10574,8065,265.89,2.74E+23,75954,,7.28E+23
2022-06-20T22:55:10.216Z,10000,26586,2.7388E+19,1.6E+17,1.6E+17,21295,10572,8062,265.86,2.74E+23,75948,,7.28E+23
2022-06-20T20:55:10.216Z,10000,26585,2.7389E+19,1.6E+17,1.6E+17,21293,10572,8061,265.85,2.74E+23,75945,,7.28E+23
2022-06-20T18:55:10.216Z,10000,26584,2.73813E+19,1.6E+17,1.6E+17,21291,10571,8060,265.84,2.74E+23,75932,,7.28E+23
2022-06-20T16:55:10.216Z,10000,26584,2.73813E+19,1.6E+17,1.6E+17,21290,10571,8060,265.84,2.74E+23,75926,,7.28E+23
2022-06-20T14:55:10.216Z,10000,26584,2.73813E+19,1.6E+17,1.6E+17,21289,10571,8060,265.84,2.74E+23,75924,,7.28E+23
2022-06-20T12:55:10.216Z,10000,26581,2.73719E+19,1.6E+17,1.6E+17,21285,10570,8059,265.81,2.74E+23,75903,,7.28E+23
2022-06-20T10:55:10.216Z,10000,26580,2.73692E+19,1.6E+17,1.6E+17,21281,10570,8058,265.8,2.74E+23,75898,,7.27E+23
2022-06-20T08:55:10.216Z,10000,26577,2.73603E+19,1.6E+17,1.6E+17,21280,10568,8057,265.77,2.74E+23,75896,,7.27E+23
2022-06-20T06:55:10.216Z,10000,26575,2.73552E+19,1.6E+17,1.6E+17,21279,10566,8056,265.75,2.74E+23,75872,,7.27E+23
2022-06-20T04:55:10.216Z,10000,26571,2.73437E+19,1.6E+17,1.6E+17,21279,10562,8054,265.71,2.73E+23,75870,,7.27E+23
2022-06-20T02:55:10.216Z,10000,26571,2.73437E+19,1.6E+17,1.6E+17,21276,10562,8054,265.71,2.73E+23,75864,,7.27E+23
2022-06-20T00:55:10.216Z,10000,26570,2.73412E+19,1.6E+17,1.6E+17,21274,10561,8053,265.7,2.73E+23,75858,,7.26E+23
